SCHCD,Bldstatus,Clrooms,Clgood,Clmajor,ClMinor,OthGood,OthMajor,OthMinor,Toilet_C,Toiletb,Toilet_g,KITDEVGRANT_YN,MEALSINSCH,CAL_YN,HMRoom_YN,Electric_YN,Bndrywall,library_YN,PGround_YN,Blackboard,BookinLib,Water,MedChk_YN,Ramps_YN,Computer,Tch_Male,Tch_Female,Tch_NR,HeadTch,GradAbove,TchWithProf,DaysInvld,TchInvld
7010100503,3,24,24,0,0,22,0,0,0,4,4,0,3,1,1,1,1,1,1,30,5400,3,1,1,2,1,75,0,0,66,76,420,2
7010100502,4,11,11,0,0,9,0,0,0,4,9,0,3,3,1,1,1,1,1,11,2293,3,2,1,0,3,28,0,0,30,31,0,0
7010100501,3,12,8,4,0,6,0,0,0,3,3,0,3,3,1,1,1,1,2,6,3973,4,2,1,10,2,19,0,0,20,21,0,0
7010100405,3,19,19,0,0,11,0,0,0,6,6,0,3,1,1,1,1,1,1,26,3509,3,1,1,2,30,23,0,0,52,53,190,47
7010100404,4,6,0,0,6,0,0,0,0,12,0,0,3,1,1,1,2,1,1,6,2821,3,1,1,0,33,1,0,0,34,34,0,0
7010100403,4,6,6,0,0,16,0,0,0,6,0,0,3,1,1,1,1,1,2,25,2833,3,1,1,10,17,0,0,0,16,17,0,0
7010100402,3,24,24,0,0,21,0,0,0,4,25,0,3,1,1,1,1,1,1,45,4300,3,1,1,0,3,55,0,0,54,58,0,0
7010100401,4,9,9,0,0,10,10,0,0,9,10,0,3,1,1,1,1,1,1,9,5235,3,2,1,10,19,16,0,0,34,35,0,0
7010100311,4,8,8,0,0,0,0,0,0,12,0,0,3,2,1,1,1,2,2,0,0,3,2,2,0,16,5,0,0,21,21,0,0
7010100310,3,5,0,0,5,3,0,14,0,6,6,0,3,1,1,1,2,1,1,14,154,3,1,1,4,22,10,0,0,32,32,87,18
7010100309,4,15,15,0,0,18,0,0,0,21,5,0,3,1,1,1,1,1,1,20,15129,3,1,1,0,52,0,0,0,52,52,89,3
7010100308,4,6,6,0,0,22,0,0,0,3,0,0,3,3,1,1,1,1,1,4,12455,4,1,1,2,18,1,0,0,17,19,0,0
7010100307,4,6,6,0,0,6,0,0,0,9,3,0,3,1,1,1,1,1,1,14,2105,4,1,1,0,15,13,0,0,28,28,10,1
7010100306,4,14,14,0,0,5,0,0,0,10,30,0,3,1,1,1,1,1,1,17,6354,3,1,1,12,0,64,0,0,62,64,0,0
7010100305,3,16,12,4,0,14,0,0,0,13,20,0,3,1,1,1,1,1,1,32,5467,4,2,1,0,2,34,0,0,34,36,0,0
7010100304,3,12,12,0,0,14,0,0,0,2,8,0,3,1,1,1,1,1,2,21,5973,3,1,1,10,2,25,0,0,27,27,0,0
7010100303,3,8,8,0,0,13,0,0,0,0,15,0,3,1,1,1,1,1,1,13,1618,4,2,2,10,1,23,0,0,23,24,0,0
7010100302,3,12,12,0,0,4,0,0,0,3,3,0,3,2,1,1,1,1,1,21,908,3,1,1,0,15,12,0,0,27,27,0,0
7010100301,3,9,9,0,0,5,0,0,0,7,18,0,3,3,1,1,1,1,1,10,795,4,1,1,0,15,21,0,0,36,36,30,14
7010100202,4,12,12,0,0,15,0,0,0,0,19,0,3,1,1,1,1,1,1,11,5086,4,1,1,20,0,38,0,0,38,38,0,0
7010100201,3,18,18,0,0,13,0,0,0,20,10,0,3,1,1,1,1,1,1,17,2145,4,2,1,0,55,5,0,0,57,60,0,0
7010100110,3,16,16,0,0,30,0,0,0,24,0,0,3,1,1,1,1,1,1,15,4950,4,1,1,20,58,2,0,0,60,60,63,21
7010100109,3,15,15,0,0,17,0,0,0,24,24,0,3,3,1,1,1,1,1,9,4065,3,2,1,10,18,19,0,0,36,37,98,18
7010100108,3,40,40,0,0,21,0,0,0,8,32,0,3,1,1,1,1,1,1,28,5698,3,1,1,3,5,90,0,0,95,95,0,0
7010100107,3,9,9,0,0,16,0,0,0,0,28,0,3,1,1,1,1,1,1,7,1865,4,2,1,0,0,23,0,0,21,23,0,0
7010100106,3,15,15,0,0,10,10,0,0,21,0,0,3,1,1,1,2,1,1,15,2177,4,1,1,10,53,0,0,0,51,53,501,25
7010100105,3,25,25,0,0,3,0,0,0,3,28,0,3,1,1,1,1,1,1,25,6163,3,2,1,25,7,77,0,0,76,84,0,0
7010100104,3,3,3,0,0,13,0,0,0,1,2,0,3,1,1,1,1,1,1,93,3007,4,2,1,15,11,9,0,0,20,20,0,0
7010100103,3,6,6,0,0,40,0,0,0,19,19,0,3,1,1,1,1,1,1,3,1510,3,2,1,11,15,4,0,0,16,19,46,4
7010100102,3,3,3,0,0,25,0,0,0,21,21,0,3,1,1,1,1,1,1,4,817,3,1,1,2,20,4,0,0,24,24,222,24
7010100101,3,25,25,0,0,10,0,0,0,8,8,0,3,1,1,1,1,1,1,18,3000,3,2,1,0,23,27,0,0,49,50,633,48
7010105604,4,9,9,0,0,29,0,0,0,16,0,0,3,1,1,1,1,1,1,6,5514,3,1,1,2,24,0,0,0,24,24,0,0
7010105603,4,13,13,0,0,35,0,0,0,24,20,0,3,1,1,1,1,1,1,32,6024,3,1,1,10,6,28,0,0,31,34,450,15
7010105602,4,9,9,0,0,26,0,0,0,0,16,0,3,1,1,1,1,1,1,9,4526,3,1,1,2,0,35,0,0,34,35,0,0
7010105601,4,9,9,0,0,29,0,0,0,16,12,0,3,3,1,1,1,1,1,21,4243,3,2,1,0,10,16,0,0,26,26,154,20
7010105505,3,18,8,0,10,10,0,0,0,6,0,0,3,2,1,1,1,1,1,12,250,3,2,1,0,23,5,0,0,28,28,49,1
7010105504,4,15,0,15,0,28,0,0,10,29,0,0,3,1,1,1,1,1,1,21,4779,3,1,1,10,29,1,0,0,30,30,240,25
7010105503,3,18,8,0,10,19,0,0,0,0,6,0,3,1,1,1,1,1,1,10,1929,3,1,1,6,1,30,0,0,30,31,0,0
7010105502,3,9,9,0,0,13,0,0,0,0,8,0,3,1,1,1,1,1,1,14,2049,3,2,1,10,0,32,0,0,32,32,0,0
7010105501,4,18,5,13,0,15,0,0,0,0,29,0,3,3,1,1,1,1,1,28,4811,3,2,2,10,1,53,0,0,52,54,0,0
7010105404,4,9,9,0,0,0,4,0,0,8,0,0,3,2,1,1,1,1,2,8,641,3,2,2,0,19,2,0,0,21,21,0,0
7010105403,3,25,25,0,0,33,0,0,0,24,40,0,3,1,1,1,1,1,1,25,5408,3,1,1,3,17,44,0,0,60,61,0,0
7010105402,4,7,0,0,7,0,19,6,0,0,10,0,3,1,1,1,1,1,1,20,6729,3,1,2,3,0,33,0,0,33,33,30,11
7010105301,4,25,20,5,0,1,1,0,0,7,6,0,3,3,1,1,1,1,1,22,0,3,2,1,0,16,49,0,0,62,65,665,2
7010105201,4,26,26,0,0,18,0,0,0,4,4,0,3,1,1,1,1,1,1,44,5033,3,1,1,1,15,58,0,0,69,73,0,0
7010105102,4,8,8,0,0,0,0,0,0,14,0,0,3,3,1,1,1,1,1,22,2871,3,1,1,2,39,4,0,0,42,43,0,0
7010105101,4,22,22,0,0,0,0,0,0,13,12,0,3,1,1,1,3,1,1,13,7000,3,1,1,1,15,45,0,0,60,60,0,0
7010104901,4,12,12,0,0,11,0,0,0,28,13,0,3,1,1,1,1,2,1,28,3566,4,2,2,10,12,31,0,0,41,43,0,0
7010104806,3,9,9,0,0,23,0,0,0,10,9,0,3,1,1,1,1,1,2,9,4251,3,1,1,3,33,0,0,0,33,33,0,0
7010104805,3,25,15,0,10,15,0,0,0,13,0,0,3,1,1,1,1,1,1,15,6044,3,2,1,15,54,0,0,0,53,54,0,0
7010104804,3,24,24,0,0,25,0,0,0,10,9,0,3,1,1,1,1,1,1,25,2808,3,2,1,16,1,73,0,0,69,74,246,15
7010104802,3,21,21,0,0,0,0,13,0,0,23,0,3,1,1,1,1,1,1,18,8250,3,2,1,23,0,58,0,0,55,58,182,48
7010104707,3,20,20,0,0,18,0,0,0,50,5,0,3,1,1,1,1,1,1,23,6998,3,1,1,0,73,2,0,0,74,75,9,4
7010104706,3,12,12,0,0,7,0,0,0,10,10,0,3,1,1,1,1,1,1,11,2301,3,1,1,12,40,0,0,0,38,40,0,0
7010104705,3,31,31,0,0,36,0,0,0,10,10,0,3,3,1,1,1,1,1,39,5708,3,1,1,10,1,71,0,0,70,72,620,57
7010104704,3,12,12,0,0,22,0,0,0,9,10,0,3,1,1,1,1,1,1,12,5982,3,2,1,12,13,39,0,0,52,52,220,1
7010104703,3,10,10,0,0,13,0,0,0,6,6,0,3,1,1,1,1,1,1,9,1473,3,1,1,10,15,26,0,0,39,41,0,0
7010104702,3,24,24,0,0,13,0,0,0,12,6,0,3,1,1,1,1,1,1,44,3432,3,2,1,9,36,36,0,0,62,72,0,0
7010104701,3,7,0,7,0,0,21,0,0,16,0,0,3,1,1,1,1,1,2,21,6802,3,1,1,13,29,2,0,0,30,31,119,26
7010104604,3,9,9,0,0,11,0,0,0,12,13,0,3,1,1,1,1,1,1,25,2620,3,1,1,2,27,0,0,0,27,27,0,0
7010105605,3,23,23,0,0,20,0,0,0,4,9,0,3,1,1,1,1,1,1,23,3647,3,2,1,10,17,44,0,0,54,61,0,0
7010105606,4,8,8,0,0,12,0,0,0,44,0,0,3,1,1,1,1,1,1,19,3570,3,1,1,0,21,5,0,0,26,26,0,0
7010105901,3,7,0,7,0,16,0,0,0,3,3,0,3,3,1,1,1,1,1,13,7123,3,1,1,10,7,17,0,0,24,24,0,0
7010301704,2,8,8,0,0,17,0,0,0,6,6,0,0,1,1,1,1,1,1,10,16897,3,1,2,8,1,14,0,0,14,15,0,0
7010301801,1,8,8,0,0,9,0,0,0,8,6,0,0,2,1,1,1,1,1,10,4770,4,1,1,5,3,6,0,1,7,9,0,0
7010301802,1,10,10,0,0,6,0,0,1,1,2,2,0,2,1,1,1,2,2,12,0,4,2,2,0,3,6,0,0,6,9,0,0
7010301803,2,8,8,0,0,9,0,0,0,5,4,0,0,2,1,1,1,1,1,8,2660,3,1,1,6,1,8,0,1,6,9,0,0
7010301804,2,9,9,0,0,12,0,0,0,5,5,0,0,2,1,1,1,1,1,8,4160,3,1,2,8,1,13,0,0,13,14,0,0
7010301805,1,17,17,0,0,15,0,0,2,5,4,0,0,1,1,1,1,1,1,35,5270,3,1,1,32,3,25,0,0,27,28,0,0
7010301806,2,8,8,0,0,5,0,0,0,4,4,0,0,1,1,1,1,1,1,10,5150,3,1,1,12,5,8,0,0,12,13,0,0
7010301807,2,11,11,0,0,10,0,0,0,5,5,0,0,1,1,1,1,1,1,10,1300,1,1,1,6,4,7,0,1,11,11,0,0
