SCHCD,School_Name,Block_Name,Cluster_Name,Village_Name,Pincode,District_Name
7010300101,DAV CENTENARY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,001-NARELA,110040,NORTH WEST DELHI
7010300102,Kasturi Ram International School,DOEUNAIDED,DEFAULT,001-NARELA,110040,NORTH WEST DELHI
7010300103,NATIONAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,001-NARELA,110040,NORTH WEST DELHI
7010300104,NEW HAPPY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,001-NARELA,110040,NORTH WEST DELHI
7010300105,MAHARAJA AGARSAIN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,001-NARELA,110040,NORTH WEST DELHI
7010300201,RAJDHANI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,002-BANKNER,110040,NORTH WEST DELHI
7010300202,SHANTI DEVI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,002-BANKNER,110040,NORTH WEST DELHI
7010300203,BHARTMATA SARASWATI BAL MANDIR,DOEUNAIDED,DEFAULT,002-BANKNER,110040,NORTH WEST DELHI
7010300204,DEFFODIL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,002-BANKNER,110040,NORTH WEST DELHI
7010300302,Khera Khurd-St. John Co-ed Sec. Sch,DOEUNAIDED,DEFAULT,003-ALIPUR,110082,NORTH WEST DELHI
7010300303,Mata Sukhdevi Public School,DOEUNAIDED,DEFAULT,003-ALIPUR,110036,NORTH WEST DELHI
7010300304,Rana Model School,DOEUNAIDED,DEFAULT,003-ALIPUR,110040,NORTH WEST DELHI
7010300305,PANDIT NANDRAM MODEL SCHOOL,DOEUNAIDED,DEFAULT,003-ALIPUR,110082,NORTH WEST DELHI
7010300306,JAIN BHARATI MRIGAVATI VIDYALAYA,DOEUNAIDED,DEFAULT,003-ALIPUR,110036,NORTH WEST DELHI
7010300307,D.A.V PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,003-ALIPUR,110082,NORTH WEST DELHI
7010300308,JAI MANN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,003-ALIPUR,110082,NORTH WEST DELHI
7010300309,MANN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,003-ALIPUR,110082,NORTH WEST DELHI
7010300310,ST.JOHNS PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,003-ALIPUR,110082,NORTH WEST DELHI
7010300311,HAZARI LAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,003-ALIPUR,110082,NORTH WEST DELHI
7010300312,RISHIKUL VIDYAPEETH,DOEUNAIDED,DEFAULT,003-ALIPUR,110036,NORTH WEST DELHI
7010300313,SANT GYANESHWAR MODEL SCHOOL,DOEUNAIDED,DEFAULT,003-ALIPUR,110036,NORTH WEST DELHI
7010300314,"SUKRITI WORLD SCHOOL, KHERA KHURD",DOEUNAIDED,DEFAULT,003-ALIPUR,110082,NORTH WEST DELHI
7010300401,BHAGAT JI MEMORIAL MODEL SCHOOL,DOEUNAIDED,DEFAULT,004-BAKHTAWARPUR,110036,NORTH WEST DELHI
7010300402,Shri Ram Shiksha Mandir,DOEUNAIDED,DEFAULT,004-BAKHTAWARPUR,110036,NORTH WEST DELHI
7010300403,BUDH SINGH MEMORIAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,004-BAKHTAWARPUR,110036,NORTH WEST DELHI
7010300404,RAJENDER LAKRA MODEL SCHOOL,DOEUNAIDED,DEFAULT,004-BAKHTAWARPUR,110036,NORTH WEST DELHI
7010300405,K.M. SCHOOL,DOEUNAIDED,DEFAULT,004-BAKHTAWARPUR,110036,NORTH WEST DELHI
7010300406,CHHOTU RAM PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,004-BAKHTAWARPUR,110036,NORTH WEST DELHI
7010300407,SANT GYANESHWAR PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,004-BAKHTAWARPUR,110036,NORTH WEST DELHI
7010300501,PUBLIC MODEL SCHOOL,DOEUNAIDED,DEFAULT,005-BHALASWA JAHANGIRPURI,110033,NORTH WEST DELHI
7010301101,SANT NIRANKARI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,011-MUKHERJI NAGAR,110009,NORTH WEST DELHI
7010301201,Anglo Indian Public School,DOEUNAIDED,DEFAULT,012-G.T.B. NAGAR,110009,NORTH WEST DELHI
7010301202,LITTLE FAIRY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,012-G.T.B. NAGAR,110009,NORTH WEST DELHI
7010301203,NAVJEEVAN MODEL SCHOOL,DOEUNAIDED,DEFAULT,012-G.T.B. NAGAR,110009,NORTH WEST DELHI
7010301301,ROSARY SR.SEC. SCHOOL,DOEUNAIDED,DEFAULT,013-DHIRPUR,110009,NORTH WEST DELHI
7010301401,Arya Model School,DOEUNAIDED,DEFAULT,014-ADARSH NAGAR,110033,NORTH WEST DELHI
7010301402,JYOTI MODEL SR. SEC. SCHOOL,DOEUNAIDED,DEFAULT,014-ADARSH NAGAR,110033,NORTH WEST DELHI
7010301403,SANT PARMANAND PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,014-ADARSH NAGAR,110033,NORTH WEST DELHI
7010301404,SRI GURU NANAK PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,014-ADARSH NAGAR,110033,NORTH WEST DELHI
7010301405,B.C.C MODERN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,014-ADARSH NAGAR,110033,NORTH WEST DELHI
7010301501,Navjeevan Model School,DOEUNAIDED,DEFAULT,015-SARAI PEPAL THALLA,110033,NORTH WEST DELHI
7010301701,SUNNY CONVENT SCHOOL,DOEUNAIDED,DEFAULT,017-SAMAYPUR BADLI,110049,NORTH WEST DELHI
7010301702,SOMER VILLE PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,017-SAMAYPUR BADLI,110042,NORTH WEST DELHI
7010301703,JUNIOR MODEL SCHOOL,DOEUNAIDED,DEFAULT,017-SAMAYPUR BADLI,110042,NORTH WEST DELHI
7010301704,SONA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,017-SAMAYPUR BADLI,110042,NORTH WEST DELHI
7010301801,Silver Oak Public School,DOEUNAIDED,DEFAULT,018-LIBASPUR,110042,NORTH WEST DELHI
7010301802,HIRA PARTAP RAI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,018-LIBASPUR,110042,NORTH WEST DELHI
7010301803,I.P. PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,018-LIBASPUR,110042,NORTH WEST DELHI
7010301804,M.N CONVENT SECONDARY SCHOOL,DOEUNAIDED,DEFAULT,018-LIBASPUR,110042,NORTH WEST DELHI
7010301805,S S SINGH JI INTAL SCHOOL,DOEUNAIDED,DEFAULT,018-LIBASPUR,110036,NORTH WEST DELHI
7010301806,PANACEA NATIONAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,018-LIBASPUR,110042,NORTH WEST DELHI
7010301807,C C MEM PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,018-LIBASPUR,110042,NORTH WEST DELHI
7010301808,P.M. PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,018-LIBASPUR,110042,NORTH WEST DELHI
7010302101,TITIKSHA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302102,C.R.P.F. PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302103,BAL BHARATI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302104,ST. MARGARET SR. SEC. SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302105,ALOK BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302106,PRINCE PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302107,VSPK INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302108,JAIN BHARTI MODEL SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302109,DECENT PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302110,ROCKFIELD PUBLIC SCHOOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110089,NORTH WEST DELHI
7010302111,RAJA RAM MOHAN RAY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302112,A-2/15 J.S.PADMA VIDYA NIKETAN,DOEUNAIDED,DEFAULT,021-ROHINI,110052,NORTH WEST DELHI
7010302113,DELHI INTERNATIONAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302114,GLORIOUS PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,021-ROHINI,110085,NORTH WEST DELHI
7010302201,RACHNA MONTESORI SCHOOL,DOEUNAIDED,DEFAULT,022-RITHALA,110081,NORTH WEST DELHI
7010302202,GITARATTAN JINDAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,022-RITHALA,110085,NORTH WEST DELHI
7010302203,VIDYA JAIN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,022-RITHALA,110085,NORTH WEST DELHI
7010302204,DELHI PUBLIC SCHOOL ROHINI,DOEUNAIDED,DEFAULT,022-RITHALA,110085,NORTH WEST DELHI
7010302205,MERRY INT. S.SEC. P/S,DOEUNAIDED,DEFAULT,022-RITHALA,110085,NORTH WEST DELHI
7010302206,HIMALAYA P/S.S.S,DOEUNAIDED,DEFAULT,022-RITHALA,110085,NORTH WEST DELHI
7010302207,HAPPY HOME PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,022-RITHALA,110085,NORTH WEST DELHI
7010302208,VIKAS BHARATI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,022-RITHALA,110085,NORTH WEST DELHI
7010302209,Queen Mary's School,DOEUNAIDED,DEFAULT,022-RITHALA,110085,NORTH WEST DELHI
7010302302,JUTHEDAR S.SINGH KHALSA,DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302303,CITIZEN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302304,YUVA SHAKTI MODEL SCHOOL,DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302305,C.M MODEL SCHOOL,DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302306,PRINCE PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302307,NAV DURGA ADARSH VIDYALAYA,DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302308,"Budh Vihar,Rohini-Divya P/S",DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302309,SOLANKI SECONDARY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302310,AUROBINDO PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302311,LITTLE STAR MODEL SCHOOL,DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302312,CHANDER BHAN MEMORIAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302313,"LAUREL C/S RITHALA RD, BUDH VIHAR-I",DOEUNAIDED,DEFAULT,023-BUDH VIHAR,110086,NORTH WEST DELHI
7010302401,D.V.PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,024-VIJAY VIHAR,110085,NORTH WEST DELHI
7010302402,SWAMI RAMTIRTH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,024-VIJAY VIHAR,110085,NORTH WEST DELHI
7010302403,BALDEEP PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,024-VIJAY VIHAR,110085,NORTH WEST DELHI
7010302501,Rose Convent Puvlic School,DOEUNAIDED,DEFAULT,025-POOTH KALA,110086,NORTH WEST DELHI
7010302503,SANGWAN MODEL SECONDARY SCHOOL,DOEUNAIDED,DEFAULT,025-POOTH KALA,110086,NORTH WEST DELHI
7010302504,B.R.TYAGI SR. SEC. SCHOOL,DOEUNAIDED,DEFAULT,025-POOTH KALA,110086,NORTH WEST DELHI
7010302505,R.D.SR.SEC. PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,025-POOTH KALA,110086,NORTH WEST DELHI
7010302506,RYAN INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,025-POOTH KALA,110085,NORTH WEST DELHI
7010302507,BAL VIDYA MANDIR MODEL SCHOOL,DOEUNAIDED,DEFAULT,025-POOTH KALA,110086,NORTH WEST DELHI
7010302508,TIN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,025-POOTH KALA,110086,NORTH WEST DELHI
7010302509,THE HERITAGE SCH PLT NO8 SEC23 ROH,DOEUNAIDED,DEFAULT,025-POOTH KALA,110085,NORTH WEST DELHI
7010302510,"Maxfort School, H-2, Sec-23 Rohini,",DOEUNAIDED,DEFAULT,025-POOTH KALA,110085,NORTH WEST DELHI
7010302511,"The Sovereign School, Sec-24 Rohini",DOEUNAIDED,DEFAULT,025-POOTH KALA,110085,NORTH WEST DELHI
7010302601,ST XAVIERS SCHOOL,DOEUNAIDED,DEFAULT,026-SAHIBABAD DAULATPUR,110042,NORTH WEST DELHI
7010302602,ORION CONVENT SCHOOL,DOEUNAIDED,DEFAULT,026-SAHIBABAD DAULATPUR,110042,NORTH WEST DELHI
7010302603,JINDAL INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,026-SAHIBABAD DAULATPUR,110042,NORTH WEST DELHI
7010302604,ROOP KRISHAN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,026-SAHIBABAD DAULATPUR,110042,NORTH WEST DELHI
7010302605,SHIV MODEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,026-SAHIBABAD DAULATPUR,110042,NORTH WEST DELHI
7010302606,G.D. GOENKA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,026-SAHIBABAD DAULATPUR,110085,NORTH WEST DELHI
7010302701,B.V.M. MODEL SCHOOL,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302702,NEW RURAL DELHI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110081,NORTH WEST DELHI
7010302703,GOOD LUCK SECONDARY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302704,RAHUL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302705,BRAHMA SHAKTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302706,INDRA PRASTHA CONVENT,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302707,Jai Hind Public School,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110039,NORTH WEST DELHI
7010302708,K.D. MODEL SCHOOL,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302709,S.D.G PUB SCH D-BLK BEGAMPUR,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302710,INDRAPRASTHA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302711,M.R. PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302712,"VANI MODEL SCH, BEGUMPUR",DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302713,"Indraprastha Modern School,B-246, R",DOEUNAIDED,DEFAULT,027-BEGUMPUR,110086,NORTH WEST DELHI
7010302802,ARISTOTLE PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,028-BAWANA,110039,NORTH WEST DELHI
7010302804,Tulips International School,DOEUNAIDED,DEFAULT,028-BAWANA,110039,NORTH WEST DELHI
7010302805,Sky Hawk International School,DOEUNAIDED,DEFAULT,028-BAWANA,110039,NORTH WEST DELHI
7010302806,L. K. International School,DOEUNAIDED,DEFAULT,028-BAWANA,110039,NORTH WEST DELHI
7010302807,MOTHER KHAZANI SR. SEC. SCHOOL,DOEUNAIDED,DEFAULT,028-BAWANA,110039,NORTH WEST DELHI
7010302808,WHITE LEAF PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,028-BAWANA,110039,NORTH WEST DELHI
7010302809,CHAND RAM PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,028-BAWANA,110039,NORTH WEST DELHI
7010302810,MAHARISHI DAYANAND PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,028-BAWANA,110039,NORTH WEST DELHI
7010302811,DAV PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,028-BAWANA,110039,NORTH WEST DELHI
7010302812,"MARIGOLD PUBLIC SCHOOL, KATEWARA",DOEUNAIDED,DEFAULT,028-BAWANA,110039,NORTH WEST DELHI
7010302901,B.S.M Public School,DOEUNAIDED,DEFAULT,029-KARALA,110081,NORTH WEST DELHI
7010302903,PARAG JYOTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,029-KARALA,110081,NORTH WEST DELHI
7010302904,M.S. MODEL SEC. SCHOOL,DOEUNAIDED,DEFAULT,029-KARALA,110081,NORTH WEST DELHI
7010302905,GURU YOGI RAJ JAIN PUBLIC SCHOL,DOEUNAIDED,DEFAULT,029-KARALA,110081,NORTH WEST DELHI
7010302907,CH. BALDEV SINGH MODEL SCHOOL,DOEUNAIDED,DEFAULT,029-KARALA,110086,NORTH WEST DELHI
7010302908,Meer Pub. School,DOEUNAIDED,DEFAULT,029-KARALA,110081,NORTH WEST DELHI
7010302909,Heera Lal Pub. School,DOEUNAIDED,DEFAULT,029-KARALA,110081,NORTH WEST DELHI
7010302910,Deep Modern Pub. School,DOEUNAIDED,DEFAULT,029-KARALA,110086,NORTH WEST DELHI
7010302913,B.M. BHARTI MODEL SCHOOL,DOEUNAIDED,DEFAULT,029-KARALA,110081,NORTH WEST DELHI
7010302914,"SIDHHARTHA P/S, TATESAR EXTN.",DOEUNAIDED,DEFAULT,029-KARALA,110081,NORTH WEST DELHI
7010303001,Ganga International School,DOEUNAIDED,DEFAULT,030-MUNDKA,110081,NORTH WEST DELHI
7010303002,DEEN BANDHU PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,030-MUNDKA,110081,NORTH WEST DELHI
7010303003,ST. VIVEKANAND SECONDARY SCHOOL,DOEUNAIDED,DEFAULT,030-MUNDKA,110081,NORTH WEST DELHI
7010303004,CH. KHUSHI RAM MODEL SCHOOL,DOEUNAIDED,DEFAULT,030-MUNDKA,110086,NORTH WEST DELHI
7010303005,AKHIL BAL VIDYALAYA,DOEUNAIDED,DEFAULT,030-MUNDKA,110086,NORTH WEST DELHI
7010303006,R.K.MEMORIAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,030-MUNDKA,110086,NORTH WEST DELHI
7010303007,S.D.SARASWATI BAL MANDIR,DOEUNAIDED,DEFAULT,030-MUNDKA,110086,NORTH WEST DELHI
7010303008,MURTI DEVI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,030-MUNDKA,110086,NORTH WEST DELHI
7010303009,M.D.MEMORIAL P/Sec Sch,DOEUNAIDED,DEFAULT,030-MUNDKA,110086,NORTH WEST DELHI
7010303010,JOHNEY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,030-MUNDKA,110086,NORTH WEST DELHI
7010303011,BAL STHALI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,030-MUNDKA,110086,NORTH WEST DELHI
7010303012,SUN SMILE PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,030-MUNDKA,110086,NORTH WEST DELHI
7010303013,P.S.M. SR. SEC. SCHOOL,DOEUNAIDED,DEFAULT,030-MUNDKA,110086,NORTH WEST DELHI
7010303301,ABHINAV SENIOR SEC. P/S,DOEUNAIDED,DEFAULT,033-PRATAP VIHAR,110085,NORTH WEST DELHI
7010303302,JEEVAN PUBLIC SEC. SCHOOL,DOEUNAIDED,DEFAULT,033-PRATAP VIHAR,110086,NORTH WEST DELHI
7010303401,B.S.M.PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,034-NITHARI,110086,NORTH WEST DELHI
7010303402,G.N.PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,034-NITHARI,110086,NORTH WEST DELHI
7010303403,SHRI TULA RAM PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,034-NITHARI,110086,NORTH WEST DELHI
7010303404,AKASH MODEL SCHOOL,DOEUNAIDED,DEFAULT,034-NITHARI,110086,NORTH WEST DELHI
7010303405,NAVEEN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,034-NITHARI,110086,NORTH WEST DELHI
7010303501,S.M.PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,035-KIRARI SULEMAN NGR.,110086,NORTH WEST DELHI
7010303502,NAV JYOTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,035-KIRARI SULEMAN NGR.,110086,NORTH WEST DELHI
7010303503,DEVENDRA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,035-KIRARI SULEMAN NGR.,110041,NORTH WEST DELHI
7010303601,PARKASH BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,036-PREM NAGAR,110086,NORTH WEST DELHI
7010303801,BHARAT SHAKTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,038-MANGOLPURI NORTH,110086,NORTH WEST DELHI
7010303901,R.R.GITA BAL BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,039-SULTANPUR MAJRA,110086,NORTH WEST DELHI
7010304001,BALESHWAR MEMORIAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,040-SULTANPURI SOUTH,110086,NORTH WEST DELHI
7010304002,P.D.MODEL SEC.SCHOOL,DOEUNAIDED,DEFAULT,040-SULTANPURI SOUTH,110086,NORTH WEST DELHI
7010304003,C.P.M. PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,040-SULTANPURI SOUTH,110086,NORTH WEST DELHI
7010304501,North-Ex Public School,DOEUNAIDED,DEFAULT,045-ROHINI SOUTH,110085,NORTH WEST DELHI
7010304502,Tula Ram Public School,DOEUNAIDED,DEFAULT,045-ROHINI SOUTH,110085,NORTH WEST DELHI
7010304503,DAV PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,045-ROHINI SOUTH,110085,NORTH WEST DELHI
7010304504,ST. GIRI SR. SEC. SCHOOL,DOEUNAIDED,DEFAULT,045-ROHINI SOUTH,110085,NORTH WEST DELHI
7010304505,YUVASHAKTI MODEL SCHOOL,DOEUNAIDED,DEFAULT,045-ROHINI SOUTH,110085,NORTH WEST DELHI
7010304506,RUKMINI DEVI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,045-ROHINI SOUTH,110085,NORTH WEST DELHI
7010304507,MOUNTI ABU PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,045-ROHINI SOUTH,110085,NORTH WEST DELHI
7010304508,REMAL PUBLIC SENIOR SEC. SCHOOL,DOEUNAIDED,DEFAULT,045-ROHINI SOUTH,110085,NORTH WEST DELHI
7010304509,MOTHER DIVINE PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,045-ROHINI SOUTH,110085,NORTH WEST DELHI
7010304901,ST. ANGELS SCHOOL,DOEUNAIDED,DEFAULT,049-ROHINI NORTH,110085,NORTH WEST DELHI
7010304902,VIDYA BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,049-ROHINI NORTH,110088,NORTH WEST DELHI
7010304903,MANVI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,049-ROHINI NORTH,110085,NORTH WEST DELHI
7010304904,GREEN VALES PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,049-ROHINI NORTH,110085,NORTH WEST DELHI
7010304905,ROSEWOOD PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,049-ROHINI NORTH,110085,NORTH WEST DELHI
7010305001,SACHDEVA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,050-ROHINI CENTRAL,110085,NORTH WEST DELHI
7010305002,N.K. BAGRODIA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,050-ROHINI CENTRAL,110085,NORTH WEST DELHI
7010305003,"Venkateswar Global School, Sec-13 R",DOEUNAIDED,DEFAULT,050-ROHINI CENTRAL,110085,NORTH WEST DELHI
7010305101,Prestige Convent Sr.Sec. School,DOEUNAIDED,DEFAULT,051-ROHINI EAST,110085,NORTH WEST DELHI
7010305102,LANCERS CONVENT,DOEUNAIDED,DEFAULT,051-ROHINI EAST,110085,NORTH WEST DELHI
7010305103,TECNIA INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,051-ROHINI EAST,110085,NORTH WEST DELHI
7010305201,ROHINI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,052-NAHARPUR,110085,NORTH WEST DELHI
7010305202,NEW BAL BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,052-NAHARPUR,110085,NORTH WEST DELHI
7010305301,SACHDEVA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,053-PITAM PURA (SOUTH),110088,NORTH WEST DELHI
7010305302,RAVINDRA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,053-PITAM PURA (SOUTH),110088,NORTH WEST DELHI
7010305303,MUNI MAYA RAM JAIN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,053-PITAM PURA (SOUTH),110088,NORTH WEST DELHI
7010305304,RISING STAR ACADEMY,DOEUNAIDED,DEFAULT,053-PITAM PURA (SOUTH),110034,NORTH WEST DELHI
7010305305,ROSE MARRY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,053-PITAM PURA (SOUTH),110034,NORTH WEST DELHI
7010305401,Aadharshila Vidya Peeth,DOEUNAIDED,DEFAULT,054-PITAMPURA (NORTH),110088,NORTH WEST DELHI
7010305402,Abhinav Pub. School,DOEUNAIDED,DEFAULT,054-PITAMPURA (NORTH),110088,NORTH WEST DELHI
7010305404,MAHARAJA AGARSEN ADARSH VIDYALAYA,DOEUNAIDED,DEFAULT,054-PITAMPURA (NORTH),110034,NORTH WEST DELHI
7010305405,DLDAV PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,054-PITAMPURA (NORTH),110088,NORTH WEST DELHI
7010305406,RUKMINI DEVI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,054-PITAMPURA (NORTH),110034,NORTH WEST DELHI
7010305407,MONFORT SCHOOL,DOEUNAIDED,DEFAULT,054-PITAMPURA (NORTH),110052,NORTH WEST DELHI
7010305408,S.D.PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,054-PITAMPURA (NORTH),110088,NORTH WEST DELHI
7010305409,Brilliants Convent,DOEUNAIDED,DEFAULT,054-PITAMPURA (NORTH),110034,NORTH WEST DELHI
7010305410,ST.COLUMBO PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,054-PITAMPURA (NORTH),110034,NORTH WEST DELHI
7010305411,MOTHER LAND PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,054-PITAMPURA (NORTH),110088,NORTH WEST DELHI
