SCHCD,Rural_Urban,Medium_of_Instruction,Distance_BRC,Distance_CRC,Yeur_Estd,Pre_Pry_YN,Residential_Sch_YN,Sch_Management,Lowest_Class,Highest_Class,Sch_Category,Pre_Pry_Students,School_Type,Shift_School_YN,No_of_Working_Days,No_of_Acad_Inspection,Residential_Sch_Type,Pre_Pry_Teachers,Visits_by_BRC,Visits_by_CRC,School_Dev_Grant_Recd,School_Dev_Grant_Expnd,TLM_Grant_Recd,TLM_Grant_Expnd,Funds_from_students_Recd,Funds_from_students_Expnd
7080313628,2,19,9,7,1997,1,2,5,0,12,3,184,3,2,0,0,2,12,0,5,0,0,0,0,0,0
7080313629,2,19,10,5,2005,1,2,5,0,10,6,120,3,2,0,0,2,8,0,5,0,0,0,0,0,0
7080313630,2,19,10,1,2006,1,2,5,0,12,3,213,3,2,0,0,2,8,0,5,0,0,0,0,0,0
7080313631,2,19,18,4,2004,1,2,5,0,10,6,182,3,2,0,0,2,6,0,5,0,0,0,0,0,0
7080313633,2,19,10,5,2006,1,2,5,0,10,6,338,3,2,0,0,2,14,0,5,0,0,0,0,0,0
7080313634,2,19,10,5,2008,1,2,5,0,10,6,101,3,2,0,0,2,4,0,5,0,0,0,0,0,0
7080313635,2,19,8,5,2009,1,2,5,0,10,6,129,3,2,0,0,2,9,0,5,0,0,0,0,0,0
7080313636,2,19,8,12,2007,1,2,5,0,10,6,225,3,2,0,0,2,8,0,5,0,0,0,0,0,0
7080313637,2,19,4,6,2008,1,2,5,0,12,3,240,3,2,0,0,2,13,0,5,0,0,0,0,0,0
7080313638,2,19,6,15,2007,2,2,5,0,12,3,127,3,2,0,0,2,4,0,5,0,0,0,0,0,0
7080313701,2,19,3,3,2002,1,2,5,0,12,3,167,3,2,0,0,2,4,0,5,0,0,0,0,0,0
7080313702,2,19,2,10,1989,1,2,5,0,12,3,154,3,2,0,0,2,4,0,5,0,0,0,0,0,0
7080313703,2,19,2,7,2000,1,2,5,0,12,3,195,3,2,0,0,2,5,0,5,0,0,0,0,0,0
7080313704,2,19,1,1,1996,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313705,2,19,2,8,2000,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313706,2,19,5,15,1988,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313707,1,4,2,1,2000,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313708,2,19,3,3,1998,1,2,5,0,8,2,139,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7080313709,2,19,2,15,1978,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313710,2,19,1,1,1990,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313711,2,19,1,5,1987,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313712,2,19,3,3,1986,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313713,2,19,1,1,1997,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080313714,2,19,1,1,1998,1,2,5,0,8,2,28,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7080313715,2,19,1,1,2003,1,2,5,0,12,3,202,3,2,0,0,2,5,0,5,0,0,0,0,0,0
7080313801,2,19,1,1,2003,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313802,2,19,1,1,1971,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313803,2,19,1,1,2002,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313804,2,19,1,1,2000,1,2,5,0,12,3,74,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080313805,2,19,1,1,1997,2,2,5,0,12,3,48,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080313806,2,19,1,1,1998,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080313807,2,19,1,1,1991,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313808,2,19,1,1,1996,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313809,2,19,1,1,2005,1,2,5,0,12,3,149,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7080313901,2,19,3,3,1988,2,2,5,0,10,6,9,3,2,0,0,2,1,0,5,0,0,0,0,0,0
7080313902,2,19,4,3,2000,1,2,5,0,10,6,66,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7080313903,2,19,3,3,2002,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080313904,2,19,2,1,2002,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080313905,2,19,1,1,1988,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313906,2,19,1,1,1994,1,2,5,0,10,6,39,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080313907,2,19,1,1,1988,1,2,5,0,8,2,42,3,2,0,0,5,1,0,5,0,0,0,0,0,0
7080313908,1,19,4,4,1993,1,2,5,0,10,6,59,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7080313909,2,19,5,5,1995,1,2,5,0,12,3,80,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080313910,2,19,2,1,1993,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313911,2,19,1,1,1996,1,2,5,0,8,2,214,3,2,0,0,5,6,0,5,0,0,0,0,0,0
7080313912,2,19,1,1,1996,1,2,5,0,10,6,84,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080313913,2,19,2,1,2001,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080313914,2,19,1,1,2005,2,2,5,0,8,2,88,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7080313915,2,19,2,2,2005,1,2,5,0,10,6,175,3,2,0,0,2,4,0,5,0,0,0,0,0,0
7080314001,2,19,15,15,2000,1,2,5,0,12,3,198,3,2,0,0,2,6,0,5,0,0,0,0,0,0
7080314002,1,19,10,10,1998,1,2,5,0,10,6,138,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7080314003,1,19,7,11,1988,1,2,5,0,10,6,56,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080314004,2,4,0,2,1988,1,2,5,0,12,3,24,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080314005,1,19,12,10,2006,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314006,1,19,14,18,2000,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080314101,2,4,10,5,1997,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314102,2,19,5,5,2000,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080314104,2,19,12,2,1994,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080314105,2,19,0,0,1993,1,2,5,0,8,2,89,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7080314106,2,19,8,3,1994,1,2,5,0,10,6,39,3,2,0,0,2,1,0,5,0,0,0,0,0,0
7080314107,2,19,5,5,1993,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080314201,2,19,10,2,1997,2,2,5,0,8,2,23,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7080314202,2,19,8,1,1984,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080314203,2,19,8,1,1990,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314204,2,19,5,2,1994,1,2,5,0,12,3,137,3,2,0,0,2,4,0,5,0,0,0,0,0,0
7080314205,2,19,8,2,1994,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314206,2,19,8,1,1988,1,2,5,0,10,6,35,3,2,0,0,2,1,0,5,0,0,0,0,0,0
7080314301,2,19,6,6,1978,1,2,5,0,12,3,91,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080314302,2,19,6,6,1992,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314303,2,19,6,6,2005,1,2,5,0,10,6,74,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080314401,2,19,5,5,2007,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314402,2,19,7,1,1986,1,2,1,0,12,3,97,3,2,0,0,2,6,0,5,0,0,0,0,0,0
7080314403,2,19,0,0,1991,1,2,5,0,12,3,430,3,2,0,0,2,14,0,5,0,0,0,0,0,0
7080314404,2,19,0,2,1990,1,2,5,0,12,3,90,3,2,0,0,2,12,0,5,0,0,0,0,0,0
7080314501,2,19,13,1,1988,1,2,5,0,12,3,148,3,2,0,0,2,5,0,5,0,0,0,0,0,0
7080314502,2,19,8,1,1980,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080314503,2,19,10,1,1992,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080314504,2,19,0,0,1992,1,2,5,0,10,6,110,3,2,0,0,2,4,0,5,0,0,0,0,0,0
7080314505,2,19,0,2,1981,2,2,5,6,12,5,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314506,2,19,1,1,1973,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314601,2,19,8,2,1987,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314701,2,19,12,4,1990,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314702,2,19,11,2,1993,1,2,5,0,10,6,40,3,2,0,0,2,1,0,5,0,0,0,0,0,0
7080314703,2,19,3,0,1992,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314705,2,19,13,3,1995,1,2,5,0,8,2,36,3,2,0,0,5,1,0,5,0,0,0,0,0,0
7080314706,2,19,12,1,1990,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080314801,2,19,12,2,1989,2,2,5,0,12,3,61,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080315101,2,19,15,10,1986,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080315102,2,19,20,1,1983,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080315201,2,19,1,1,1986,1,2,5,0,12,3,66,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7080315202,2,19,1,1,1970,2,2,5,0,12,3,109,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7080315203,2,19,1,1,1971,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080315204,2,19,15,0,1982,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080315205,2,19,20,2,1979,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080315206,2,19,20,1,2002,1,2,5,0,8,2,58,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7080316101,2,19,6,2,1989,1,2,5,0,12,3,181,3,2,0,0,2,8,0,5,0,0,0,0,0,0
7080316102,2,19,5,1,1971,1,2,5,0,12,3,50,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7080316401,2,19,3,2,1966,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080316402,2,19,4,2,1966,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080316403,2,19,4,3,1968,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080316501,2,19,0,0,1984,1,2,5,0,12,3,138,3,2,0,0,2,6,0,5,0,0,0,0,0,0
7080316502,2,19,18,5,1975,1,2,5,0,12,3,253,3,2,0,0,2,8,0,5,0,0,0,0,0,0
7080316503,2,19,7,10,1965,1,2,5,0,12,3,103,2,2,0,0,2,2,0,5,0,0,0,0,0,0
7080316504,2,19,30,14,1970,1,2,5,0,12,3,365,2,2,0,0,2,8,0,5,0,0,0,0,0,0
7080316505,2,19,7,4,1974,1,2,5,0,12,3,312,3,2,0,0,2,9,0,5,0,0,0,0,0,0
7080316506,2,19,4,8,1960,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080316507,2,19,12,12,1989,1,2,5,0,12,3,81,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7080316508,2,19,0,5,1979,1,2,5,0,12,3,313,3,2,0,0,2,11,0,5,0,0,0,0,0,0
7080316509,2,19,1,4,1987,1,2,5,0,12,3,239,2,2,0,0,2,9,0,5,0,0,0,0,0,0
7080316510,2,19,2,2,2007,1,2,5,0,10,6,69,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080316601,2,19,4,2,1966,1,2,5,0,12,3,107,3,2,0,0,2,4,0,5,0,0,0,0,0,0
7080316602,2,19,0,0,1983,1,2,5,0,8,2,33,3,2,0,0,5,1,0,5,0,0,0,0,0,0
7080316701,2,19,3,3,1990,1,2,5,0,12,3,113,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7080316702,2,19,2,2,1972,1,2,5,0,12,3,789,3,2,0,0,2,46,0,5,0,0,0,0,0,0
7080316704,2,19,0,2,1974,1,2,5,0,12,3,276,3,2,0,0,2,9,0,5,0,0,0,0,0,0
7080316705,2,19,2,2,1964,1,2,5,0,12,3,99,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080316801,2,19,1,5,1962,1,2,5,0,10,6,42,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080316802,2,19,1,5,1983,1,2,5,0,12,3,157,3,2,0,0,2,8,0,5,0,0,0,0,0,0
7080316803,2,19,1,4,1972,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080316804,2,19,2,1,2003,1,2,5,0,8,2,93,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7080317101,2,19,10,8,1990,1,2,5,0,12,3,357,3,2,0,0,2,10,0,5,0,0,0,0,0,0
7080317102,2,19,5,3,1990,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080317103,2,19,0,7,1994,1,2,5,0,12,3,279,3,2,0,0,2,16,0,5,0,0,0,0,0,0
7080317104,2,19,30,5,1972,1,2,5,0,12,3,265,3,2,0,0,2,6,0,5,0,0,0,0,0,0
7080317105,2,19,5,5,1988,1,2,5,0,12,3,38,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7080317201,2,19,10,5,1999,1,2,5,0,12,3,137,3,2,0,0,2,9,0,5,0,0,0,0,0,0
7080317202,2,19,20,9,1994,1,2,5,0,10,6,165,3,2,0,0,2,7,0,5,0,0,0,0,0,0
7080317203,2,19,6,6,1982,1,2,5,0,12,3,233,3,2,0,0,2,10,0,5,0,0,0,0,0,0
7080317204,2,19,7,5,1988,2,2,5,0,12,3,39,3,2,0,0,2,1,0,5,0,0,0,0,0,0
7080317205,2,4,6,5,1988,1,2,5,0,8,2,114,3,2,0,0,5,8,0,5,0,0,0,0,0,0
7080317206,2,19,5,5,1989,1,2,5,0,12,3,312,3,2,0,0,2,8,0,5,0,0,0,0,0,0
7080317207,2,19,12,5,2004,1,2,5,0,8,6,37,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7080317401,2,19,30,10,1994,1,2,5,0,12,3,80,3,2,0,0,2,2,0,5,0,0,0,0,0,0
070803DC102,2,19,20,6,1989,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
070803DC103,2,19,8,10,1982,1,2,5,0,5,1,293,3,2,0,0,2,6,0,5,0,0,0,0,0,0
070803DC104,2,19,12,10,1980,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
070803DC105,2,19,20,8,1955,1,2,5,0,12,3,117,3,2,0,0,2,4,0,5,0,0,0,0,0,0
070803DC106,2,19,8,12,1969,2,2,5,1,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
070803DC401,2,19,4,3,1963,1,2,5,0,12,3,132,3,2,0,0,2,4,0,5,0,0,0,0,0,0
070803DC402,2,19,3,5,1986,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
070803DC801,2,19,10,10,1953,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
070803ND801,2,19,4,1,1984,2,2,5,1,8,2,0,3,2,0,0,5,0,0,5,0,0,0,0,0,0
7080411001,2,4,12,8,1962,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,5000,5000,0,0
7080411002,2,4,10,8,1962,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,6500,6500,0,0
7080411003,2,4,12,8,1966,1,2,3,0,5,1,25,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7080411004,2,4,18,9,1972,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,13000,13000,0,0
7080411005,2,4,12,8,1963,1,2,3,0,5,1,42,3,2,0,0,2,1,0,5,5000,5000,4000,4000,0,0
7080411006,2,4,12,8,1963,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,5000,5000,0,0
7080411007,2,4,12,6,1965,1,2,3,0,5,1,30,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7080411008,2,4,5,2,1989,1,2,3,0,5,1,40,3,2,0,0,2,1,0,5,5000,5000,6000,6000,0,0
7080412001,2,4,8,5,1990,1,2,3,0,5,1,126,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7080412002,2,4,8,5,1990,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,0,0,0,0,0,0
7080412901,2,4,10,8,1949,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,8000,8000,0,0
7080412902,2,4,10,8,1973,1,2,3,0,5,1,164,3,2,0,0,2,4,0,5,5000,5000,9500,9500,0,0
7080412903,2,4,10,8,1973,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,5000,5000,0,0
7080412904,2,4,10,8,1973,1,2,3,0,5,1,42,2,2,0,0,2,1,0,5,5000,5000,5500,5500,0,0
7080413001,2,4,13,4,1950,1,2,3,0,5,1,78,3,2,0,0,2,2,0,5,5000,5000,12500,12500,0,0
7080413002,2,4,10,8,1978,1,2,3,0,5,1,97,3,2,0,0,2,3,0,5,5000,5000,7500,7500,0,0
7080413003,2,4,10,2,1984,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,5000,5000,0,0
7080413004,2,4,10,2,1988,1,2,3,0,5,1,87,2,2,0,0,2,4,0,5,7500,7500,6000,6000,0,0
7080413101,2,4,10,4,2005,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,8500,8500,0,0
7080413102,2,4,10,8,1984,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,6000,6000,0,0
7080413103,2,4,10,8,1985,1,2,3,0,5,1,58,2,2,0,0,2,2,0,5,5000,5000,6500,6500,0,0
7080413104,2,4,10,8,1972,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,6000,6000,0,0
7080413201,2,4,10,8,1990,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,13500,13500,0,0
7080413202,2,4,10,8,1990,1,2,3,0,5,1,79,3,2,0,0,2,2,0,5,5000,5000,12500,12500,0,0
7080413301,1,4,8,12,1949,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,7500,7500,2500,2500,0,0
7080413302,1,4,15,4,1927,1,2,3,0,5,1,22,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7080413303,1,4,12,3,1952,1,2,3,0,5,1,22,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7080413304,1,4,20,17,1959,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7080413305,1,4,17,14,1952,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7080413306,1,4,10,6,1965,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7080413307,1,4,8,10,1960,1,2,3,0,5,1,30,3,2,0,0,2,1,0,5,5000,5000,3000,3000,0,0
7080413308,1,4,8,8,1958,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7080413309,1,4,10,1,1994,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7080413310,1,4,5,5,1962,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,4500,4500,0,0
7080413311,1,4,16,4,1961,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,500,500,0,0
7080413312,1,4,12,0,1960,1,2,3,0,5,1,26,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7080413313,1,4,12,0,1944,1,2,3,0,5,1,25,3,2,0,0,2,1,0,5,5000,5000,3500,3500,0,0
7080413314,1,4,16,3,2004,1,2,3,0,5,1,22,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7080413315,1,4,20,6,1951,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7080413316,1,4,12,2,1957,1,2,3,0,5,1,13,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7080413317,1,4,7,7,1919,1,2,3,0,5,1,12,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7080413318,1,4,8,2,2002,1,2,3,0,5,1,24,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7080413319,1,4,5,7,1961,1,2,3,0,5,1,42,2,2,0,0,2,1,0,5,5000,5000,3500,3500,0,0
7080413320,1,4,2,6,1944,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,5000,5000,0,0
7080413321,1,4,13,1,2011,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080413401,2,4,0,8,2002,1,2,3,0,5,1,107,2,2,0,0,2,1,0,5,5000,5000,17500,17500,0,0
7080413402,1,4,16,4,1950,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7080413403,1,4,6,4,1988,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7080413404,1,4,6,8,1969,1,2,3,0,5,1,22,3,2,0,0,2,1,0,5,12500,12500,6000,6000,0,0
7080413405,1,4,3,3,1948,1,2,3,0,5,1,43,3,2,0,0,2,1,0,5,5000,5000,6500,6500,0,0
7080413406,2,4,3,3,1998,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,14000,14000,0,0
7080413407,2,4,1,2,1986,2,2,3,0,5,1,99,2,2,0,0,2,0,0,5,0,0,17000,17000,0,0
7080413408,2,4,2,2,2002,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,10000,10000,0,0
7080413409,2,4,2,2,1948,1,2,3,0,5,1,121,2,2,0,0,2,4,0,5,5000,5000,13000,13000,0,0
7080413410,2,4,5,3,1956,1,2,3,0,5,1,3,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7080413411,2,4,7,10,1963,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7080413412,1,4,2,5,1998,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,12500,12500,5000,5000,0,0
7080413413,1,4,12,2,1946,2,2,3,0,5,1,66,2,2,0,0,2,2,0,5,5000,5000,6500,6500,0,0
7080413414,2,4,8,8,2011,1,2,3,0,5,1,35,1,2,0,0,2,0,0,5,0,0,0,0,0,0
7080413601,2,4,10,4,2007,1,2,3,0,5,1,26,3,2,0,0,2,1,0,5,5000,5000,5000,5000,0,0
7080413602,1,4,16,13,1948,1,2,3,0,5,1,23,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7080413603,2,4,8,5,2003,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,7500,7500,8000,8000,0,0
7080413604,2,4,8,8,2000,2,2,3,0,5,1,71,3,2,0,0,2,1,0,5,5000,5000,10500,10500,0,0
7080413607,2,4,10,8,2000,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,6500,6500,0,0
7080413608,2,4,10,8,1997,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,7500,7500,0,0
7080413609,2,4,12,2,1948,2,2,3,0,5,1,38,3,2,0,0,2,1,0,5,5000,5000,5000,5000,0,0
7080413610,2,4,5,2,1966,1,2,3,0,5,1,44,2,2,0,0,2,1,0,5,5000,5000,5000,5000,0,0
7080413611,2,4,10,0,1962,1,2,3,0,5,1,28,1,2,0,0,2,1,0,5,50000,50000,5500,5500,0,0
7080413701,2,4,1,1,1965,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,10000,10000,0,0
7080413702,2,4,1,1,1965,1,2,3,0,5,1,87,3,2,0,0,2,2,0,5,7500,7500,10500,10500,0,0
7080413703,2,4,2,0,1990,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,8000,8000,0,0
7080413704,2,4,0,1,1962,1,2,3,0,5,1,61,3,2,0,0,2,2,0,5,5000,0,8500,0,0,0
7080413801,1,4,4,1,1970,1,2,3,0,5,1,28,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7080413802,2,4,0,0,1953,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,10500,10500,0,0
7080413803,2,4,0,0,1973,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,13500,13500,0,0
7080413804,2,4,0,1,1930,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7080413805,2,4,0,1,1930,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7080413806,2,4,1,1,2007,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,0,5500,0,0,0
7080413807,2,4,0,1,1996,1,2,3,0,5,1,25,2,2,0,0,2,1,0,5,5000,5000,7500,7500,0,0
7080413901,2,4,5,5,1954,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7080413902,2,4,3,3,1962,1,2,3,0,5,1,36,2,2,0,0,2,1,0,5,5000,5000,3500,3500,0,0
7080413903,1,4,5,4,1948,1,2,3,0,5,1,57,2,2,0,0,2,1,0,5,5000,5000,5000,5000,0,0
7080413904,1,4,6,5,1971,2,2,3,0,5,1,0,1,2,0,0,2,0,0,5,7500,7500,6000,6000,0,0
7080413905,2,4,1,0,1990,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,0,0,0,0
7080413906,2,4,1,0,1990,1,2,3,0,5,1,79,2,2,0,0,2,3,0,5,5000,5000,8000,8000,0,0
7080414001,1,4,5,5,1954,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7080414002,1,4,4,2,1946,1,2,3,0,5,1,5,3,2,0,0,2,1,0,5,5000,5000,500,500,0,0
7080414003,1,4,7,12,1855,1,2,3,0,5,1,28,3,2,0,0,2,1,0,5,5000,5000,1000,1000,0,0
