SCHCD,Tch_Male,Tch_Female,Tch_NR,HeadTch,GradAbove,TchWithProf,DaysInvld,TchInvld
7030625604,0,5,0,1,5,5,0,0
7030625701,2,3,0,1,3,5,0,0
7030625702,4,4,0,1,7,8,0,0
7030625801,0,4,0,0,3,4,0,0
7030625802,1,4,0,1,5,5,0,0
7030625803,0,5,0,1,5,5,0,0
7030625804,0,5,0,1,5,5,0,0
7030625805,0,7,0,1,7,7,0,0
7030625901,0,6,0,1,5,6,0,0
7030625902,0,5,0,1,5,5,0,0
7030626002,0,5,0,1,5,5,0,0
7030626003,0,5,0,1,5,5,0,0
7030626004,0,8,0,1,4,8,0,0
7030626005,2,3,0,1,5,5,0,0
7030626006,0,5,0,1,5,5,0,0
7030626007,0,4,0,1,4,4,0,0
7030626008,1,4,0,1,5,5,0,0
7030626101,0,5,0,1,5,5,60,1
7030626102,2,3,0,1,1,5,0,0
7030626103,0,5,0,1,3,5,0,0
7030626104,1,4,0,1,3,5,0,0
7030626105,0,5,0,1,5,5,0,0
7030626106,1,4,0,1,5,5,0,0
7030626107,1,4,0,1,5,5,0,0
7030626108,2,9,0,1,6,11,0,0
7030626109,0,6,0,1,3,6,0,0
7030626110,2,3,0,1,5,5,0,0
7030626111,1,10,0,1,4,11,0,0
7030626301,2,3,0,1,0,5,0,0
7030626302,1,4,0,1,0,5,0,0
7030626303,0,5,0,1,5,5,0,0
7030626304,0,5,0,1,5,5,0,0
7030626305,0,5,0,1,5,5,0,0
7030626306,0,5,0,1,0,5,0,0
7030626307,1,4,0,1,1,5,0,0
7030626401,0,15,0,0,15,15,0,0
7030626402,1,5,0,1,5,6,0,0
7030626403,1,4,0,1,5,5,0,0
7030626404,1,5,0,1,5,6,0,0
7030626405,1,5,0,1,0,6,0,0
7030626406,0,5,0,1,2,5,0,0
7030626407,0,4,0,0,4,4,0,0
7030626408,1,6,0,1,3,7,0,0
7030626409,0,5,0,1,5,5,0,0
7030626410,0,5,0,1,4,5,0,0
7030626411,1,4,0,1,5,5,0,0
7030626412,2,3,0,1,2,5,0,0
7030626501,0,5,0,1,5,5,0,0
7030626503,0,5,0,1,5,5,0,0
7030626504,2,3,0,1,4,5,0,0
7030626601,2,3,0,1,4,5,0,0
7030626602,0,5,0,1,5,5,0,0
7030626603,2,3,0,1,2,5,0,0
7030626604,1,5,0,1,4,6,0,0
7030626605,0,5,0,1,3,5,0,0
7030626607,0,5,0,1,5,5,0,0
7030626609,0,5,0,1,5,5,0,0
7030626611,1,6,0,1,7,7,0,0
7030626612,0,5,0,1,5,5,0,0
7030626613,1,7,0,1,2,8,0,0
7030626614,0,5,0,1,5,5,0,0
7030626615,0,5,0,1,5,5,0,0
7030626616,2,4,0,1,0,6,0,0
7030626701,0,5,0,1,2,5,0,0
7030626702,0,5,0,1,5,5,0,0
7030626704,0,4,0,1,3,4,0,0
7030626705,5,10,0,1,8,15,0,0
7030626706,1,4,0,1,0,5,0,0
7030626707,2,5,0,1,0,7,0,0
7030626708,1,5,0,1,1,6,0,0
7030626709,2,6,0,1,5,8,0,0
7030626710,1,4,0,1,5,5,0,0
7030626711,2,3,0,1,5,5,0,0
7030626801,1,4,0,1,0,5,0,0
7030626802,1,4,0,1,4,5,0,0
7030626803,1,6,0,1,7,7,0,0
7030626804,2,3,0,1,4,5,0,0
7030626805,3,4,0,0,3,7,0,0
7030626901,0,5,0,1,5,5,0,0
7030626902,1,4,0,1,5,5,0,0
7030627001,0,5,0,1,0,5,0,0
7030627003,0,5,0,1,5,5,0,0
7030627004,4,1,0,1,5,5,0,0
7030627005,1,14,0,1,9,15,0,0
7030627006,0,5,0,1,5,5,0,0
7030627007,0,7,0,1,7,7,0,0
7030627008,0,5,0,1,4,5,0,0
7030627009,0,5,0,1,0,5,0,0
7030627010,4,4,0,1,8,8,0,0
7030627101,0,5,0,1,5,5,0,0
7030627103,0,5,0,1,5,5,0,0
7030627104,1,4,0,1,5,5,0,0
7030627105,1,5,0,1,2,6,0,0
7030627106,0,5,0,1,0,5,0,0
7030627107,2,4,0,1,2,6,0,0
7030627108,0,6,0,1,5,6,0,0
7030627201,0,5,0,1,4,5,0,0
7030627202,0,5,0,1,5,5,0,0
7030627203,3,2,0,1,1,5,0,0
7030627204,0,5,0,1,5,5,0,0
7030627205,0,6,0,1,6,6,0,0
7030627206,0,5,0,1,5,5,0,0
7030627207,0,5,0,1,3,5,0,0
7030627208,0,8,0,0,2,8,0,0
7030627209,0,5,0,1,5,5,0,0
7030627210,1,4,0,1,5,5,0,0
7030627211,1,4,0,1,5,5,0,0
7030627212,0,5,0,1,1,5,0,0
7030627213,0,5,0,1,0,5,0,0
7040120901,0,88,0,0,85,88,260,4
7040120902,59,0,0,0,59,59,0,0
7040120903,2,59,0,0,57,61,0,0
7040120904,46,0,0,0,46,46,38,8
7040121101,35,2,0,0,36,37,200,1
7040121102,62,2,0,0,53,64,0,0
7040121103,0,45,0,0,45,45,0,0
7040121104,0,75,0,0,72,75,0,0
7040121201,27,30,0,0,57,57,10164,56
7040121202,40,1,0,0,41,41,140,2
7040121203,1,66,0,0,65,67,0,0
7040121301,53,4,0,0,53,57,0,0
7040121302,1,28,0,0,28,29,100,1
7040121303,1,71,0,0,67,72,0,0
7040121304,25,0,0,0,25,25,60,1
7040121401,1,37,0,0,38,38,429,26
7040121402,1,74,0,0,74,75,119,29
7040121403,30,3,0,0,32,33,171,30
7040121404,38,7,0,0,45,45,36,1
7040121501,31,0,0,0,30,31,70,1
7040121502,53,0,0,0,52,53,163,41
7040121503,1,89,0,0,90,90,60,1
7040121504,0,75,0,0,71,75,0,0
7040121505,82,0,0,0,82,82,1070,54
7040121601,27,5,0,0,32,32,0,0
7040121602,1,34,0,0,35,35,0,0
7040121603,1,43,0,0,44,44,69,1
7040121701,49,3,0,0,48,52,0,0
7040121702,21,21,0,0,42,42,0,0
7040121703,1,86,0,0,87,87,0,0
7040121801,0,43,0,0,43,43,0,0
7040121802,0,63,0,0,60,63,40,8
7040121803,72,2,0,0,68,74,0,0
7040121901,28,0,0,0,28,28,60,1
7040121902,1,71,0,0,68,72,10,1
7040121903,19,9,0,0,28,28,567,22
7040121904,0,34,0,0,34,34,9,1
7040121905,0,69,0,0,65,69,162,10
7040121906,0,46,0,0,42,46,0,0
7040121907,33,0,0,0,33,33,0,0
7040121908,67,2,0,0,69,69,128,8
7040121909,58,1,0,0,59,59,94,47
7040121910,15,14,0,0,28,29,0,0
7040122001,1,35,0,0,36,36,2,1
7040122002,38,0,0,0,37,38,0,0
7040122003,2,56,0,0,53,58,175,1
7040122004,28,0,0,0,28,28,108,27
7040122005,47,2,0,0,47,49,0,0
7040122101,1,31,0,0,32,32,0,0
7040122102,23,6,0,0,29,29,68,17
7040122201,43,10,0,0,48,53,0,0
7040122202,1,72,0,0,69,73,0,0
7040122301,36,1,0,0,34,37,153,28
7040122302,54,2,0,0,56,56,0,0
7040122303,0,47,0,0,45,47,55,1
7040122304,1,65,0,0,66,66,12562,58
7040122401,30,3,0,0,33,33,843,21
7040122402,1,32,0,0,33,33,129,26
7040122502,5,43,0,0,48,48,10,1
7040122503,36,3,0,0,39,39,0,0
7040122504,1,41,0,0,42,42,0,0
7040122505,32,2,0,0,34,34,20,2
7040122601,42,3,0,0,44,45,0,0
7040122602,2,36,0,0,33,38,0,0
7040122603,2,45,0,0,46,47,0,0
7040122604,15,19,0,0,34,34,850,34
7040122605,26,0,0,0,26,26,0,0
7040122701,16,24,0,0,40,40,80,21
7040122702,2,50,0,0,46,52,0,0
7040122703,31,3,0,0,34,34,1589,7
7040122801,12,13,0,0,24,25,0,0
7040122901,15,10,0,0,25,25,180,18
7040122902,12,13,0,0,24,25,0,0
7040122903,0,63,0,0,60,63,164,41
7040122904,0,27,0,0,27,27,0,0
7040122905,0,29,0,0,28,29,0,0
7040122906,48,4,0,0,48,52,147,3
7040122907,32,5,0,0,34,37,99,34
7040122908,31,0,0,0,31,31,700,28
7040122909,36,1,0,0,36,37,5,2
7040122910,1,33,0,0,33,34,0,0
7040122911,1,59,0,0,49,60,0,0
7040123001,2,48,0,0,49,50,5,1
7040123002,2,59,0,0,55,61,0,0
7040123003,33,1,0,0,34,34,260,26
7040123004,42,4,0,0,38,46,121,3
7040123101,13,13,0,0,26,26,0,0
7040123102,0,59,0,0,59,59,270,8
7040123103,48,7,0,0,52,55,85,15
7040123104,0,47,0,0,46,47,303,18
7040123401,0,31,0,0,31,31,84,21
7040123402,29,0,0,0,25,29,0,0
7040123501,1,51,0,0,52,52,144,32
7040123502,17,11,0,0,28,28,0,0
7040123503,45,2,0,0,47,47,0,0
7040123601,19,19,0,0,28,38,440,2
7040123602,42,10,0,0,49,52,0,0
7040123701,8,10,0,0,18,18,0,0
7040123702,3,31,0,0,34,34,0,0
7040123703,1,27,0,0,28,28,0,0
7040123704,0,51,0,0,51,51,1,1
7040123705,35,2,0,0,37,37,0,0
7040123706,27,0,0,0,26,27,0,0
7040123707,45,2,0,0,41,47,0,0
7040123801,53,1,0,0,52,54,0,0
7040123802,0,36,0,0,36,36,0,0
7040123803,1,39,0,0,40,40,0,0
7040123804,21,2,0,0,23,23,0,0
7040123805,0,81,0,0,81,81,11,2
7040123806,53,9,0,0,62,62,0,0
7040221601,5,21,0,1,25,26,58,26
7040222801,0,15,0,1,10,15,66,1
7040222901,0,4,0,1,3,4,52,1
7040222902,2,30,0,0,32,32,0,0
7040223001,2,1,0,0,3,3,0,0
7040223201,7,1,0,1,7,8,0,0
7040223401,0,8,0,0,8,8,0,0
7040223402,2,47,0,0,47,49,0,0
7040223403,16,8,0,0,24,24,0,0
7040223404,19,17,0,0,36,36,0,0
7040223501,14,8,0,0,21,22,0,0
7040223601,17,11,0,0,28,28,76,26
7040223701,0,33,0,0,33,33,0,0
7040223702,16,9,0,1,22,25,266,1
7040223703,7,5,0,0,12,12,0,0
7040320902,0,22,0,1,22,22,0,0
7040320903,0,9,0,1,9,9,86,6
7040320904,0,9,0,1,9,9,0,0
7040320905,21,94,0,1,114,115,4728,115
7040321001,2,12,0,1,14,14,0,0
7040321201,2,12,0,1,14,14,0,0
7040321202,4,9,0,1,13,13,0,0
7040321203,0,12,0,1,12,12,0,0
7040321204,1,11,0,1,10,12,0,0
7040321401,12,104,0,1,115,116,0,0
7040321402,7,46,0,0,53,53,0,0
7040321403,3,18,0,0,21,21,0,0
7040321404,7,47,0,1,53,54,0,0
7040321405,2,23,0,0,25,25,0,0
7040321501,8,5,0,1,13,13,0,0
7040321502,10,5,0,1,15,15,0,0
7040321503,6,9,0,1,13,15,0,0
7040321504,1,44,0,0,45,45,1220,33
7040321505,1,14,0,0,15,15,0,0
7040321602,10,58,0,0,66,68,0,0
7040321603,4,65,0,1,68,69,0,0
7040321604,6,58,0,0,64,64,0,0
7040321605,1,19,0,1,20,20,0,0
7040321606,11,82,0,0,90,93,0,0
7040321607,1,25,0,1,26,26,0,0
7040321608,10,48,0,0,58,58,0,0
7040321609,3,20,0,0,22,23,10,1
7040321610,1,22,0,1,23,23,0,0
7040321701,1,10,0,1,11,11,0,0
7040321702,7,62,0,0,66,69,0,0
7040321703,1,11,0,1,12,12,0,0
7040321801,3,11,0,1,14,14,0,0
7040321802,4,4,0,1,7,8,0,0
7040321803,1,12,0,1,13,13,0,0
7040321804,0,8,0,1,8,8,0,0
7040321901,2,9,0,1,11,11,0,0
7040321902,1,11,0,1,12,12,0,0
7040321903,4,73,0,0,77,77,0,0
7040322001,1,20,0,1,20,21,140,20
7040322002,4,15,0,1,18,19,410,18
7040322003,3,67,0,0,69,70,0,0
7040322004,3,25,0,0,28,28,0,0
7040322005,2,51,0,0,53,53,0,0
7040322006,0,16,0,1,16,16,0,0
7040322007,12,113,0,2,124,125,4943,125
7040322008,10,109,0,0,118,119,0,0
7040322009,11,63,0,0,74,74,0,0
7040322101,2,9,0,1,10,11,0,0
7040322102,0,11,0,1,11,11,0,0
7040322201,0,8,0,1,6,8,0,0
7040322202,0,19,0,0,19,19,0,0
7040322203,2,10,0,1,11,12,0,0
7040322204,7,69,0,0,76,76,0,0
7040322301,3,11,0,0,14,14,0,0
7040322302,2,9,0,1,11,11,0,0
7040322303,1,8,0,1,9,9,0,0
7040322401,3,6,0,1,6,9,0,0
7040322402,2,21,0,0,23,23,0,0
7040322403,0,23,0,1,23,23,0,0
7040322501,0,32,0,0,31,32,0,0
7040322502,4,40,0,0,44,44,348,44
7040322503,19,110,0,1,125,129,0,0
7040322504,15,119,0,0,134,134,0,0
7040322505,2,40,0,0,40,42,0,0
7040322506,0,9,0,1,9,9,0,0
7040322507,4,54,0,1,54,58,0,0
7040322508,1,27,0,0,27,28,0,0
7040322509,5,63,0,0,67,68,0,0
7040322510,8,25,0,1,31,33,0,0
7040322601,9,24,0,1,30,33,0,0
7040322602,0,8,0,1,8,8,21,3
7040322603,11,68,0,0,76,79,0,0
7040322604,6,53,0,1,54,59,2160,59
7040322605,27,66,0,0,38,93,0,0
7040322701,2,27,0,0,29,29,0,0
7040322702,5,35,0,0,40,40,0,0
7040322703,14,55,0,0,69,69,0,0
7040322704,2,32,0,0,34,34,0,0
7040322705,2,8,0,1,10,10,0,0
7040322706,7,76,0,0,81,83,0,0
7040322707,5,20,0,0,23,25,0,0
7040322801,2,9,0,1,11,11,0,0
7040322802,4,32,0,0,35,36,612,34
7040322803,0,12,0,1,12,12,0,0
7040322804,0,74,0,1,74,74,0,0
7040322805,5,31,0,0,36,36,702,36
7040322806,2,65,0,0,67,67,0,0
7040322807,6,75,0,0,80,81,0,0
7040322809,6,50,0,1,55,56,0,0
7040322810,4,88,0,0,92,92,0,0
7040322811,0,56,0,1,56,56,560,56
7040322812,13,135,0,0,148,148,0,0
7040322901,0,52,0,0,52,52,0,0
7040322902,0,10,0,1,10,10,35,1
7040322903,2,15,0,1,17,17,0,0
7040322904,1,12,0,0,10,13,0,0
7040322906,3,8,0,0,11,11,0,0
7040322907,1,18,0,1,19,19,0,0
7040322908,4,13,0,0,15,17,108,13
7040322909,2,28,0,0,30,30,77,28
7040322910,1,78,0,0,78,79,0,0
7040323001,2,11,0,1,13,13,0,0
7040323002,0,8,0,1,8,8,0,0
7040323003,0,12,0,1,12,12,0,0
7040323101,0,16,0,1,16,16,0,0
7040323102,1,11,0,1,12,12,0,0
7040323103,0,9,0,1,8,9,37,9
7040323104,5,14,0,0,19,19,0,0
7040323105,2,81,0,0,81,83,273,79
7040323201,2,11,0,1,13,13,0,0
7040323202,1,8,0,1,9,9,0,0
7040323203,0,10,0,1,10,10,0,0
7040323204,6,58,0,0,64,64,0,0
7040323401,0,9,0,1,9,9,63,1
7040323402,0,19,0,0,19,19,54,18
7040323403,0,13,0,1,13,13,6,1
7040323501,1,8,0,1,9,9,0,0
7040323503,1,10,0,1,11,11,0,0
7040323602,4,3,0,0,7,7,42,5
7040323603,0,9,0,1,9,9,0,0
7040323604,10,33,0,0,43,43,60,1
7040323605,0,13,0,1,12,13,24,2
7040323801,0,2,0,0,2,2,0,0
7040323803,0,43,0,0,41,43,645,43
7040323804,0,19,0,0,19,19,521,19
7040323805,0,31,0,0,30,31,0,0
7040323806,0,9,0,1,9,9,125,5
7040323807,1,9,0,1,9,10,40,10
7040323808,0,9,0,1,9,9,0,0
7040323809,0,69,0,0,67,69,65,1
7040323810,4,65,0,0,69,69,0,0
7040323811,0,9,0,0,9,9,0,0
7040323901,0,7,0,0,7,7,0,0
7040323902,2,55,0,0,56,57,1061,56
7040323903,0,28,0,1,28,28,0,0
7040420901,1,10,0,1,6,11,30,5
7040420902,7,4,0,1,11,11,0,0
7040420903,0,8,0,1,6,8,68,3
7040420904,0,13,0,1,13,13,0,0
7040420905,5,3,0,1,4,8,0,0
7040421001,2,12,0,0,10,14,0,0
7040421002,6,4,0,1,10,10,0,0
7040421003,2,10,0,1,8,12,0,0
7040421004,4,1,0,1,1,5,0,0
7040421005,2,9,0,1,9,11,0,0
7040421006,7,0,0,1,6,7,90,3
7040421007,0,12,0,1,7,12,5,1
7040421008,3,2,0,1,5,5,0,0
7040421101,4,3,0,1,7,7,0,0
7040421102,4,6,0,0,10,10,0,0
7040421103,3,6,0,1,9,9,0,0
7040421104,13,0,0,0,9,13,315,7
7040421105,5,11,0,1,14,16,0,0
7040421106,6,0,0,0,4,6,0,0
7040421107,3,11,0,1,10,14,0,0
7040421108,0,8,0,1,6,8,0,0
7040421201,3,13,0,1,11,16,0,0
7040421202,16,3,0,1,19,19,0,0
7040421203,0,37,0,1,21,37,0,0
7040421204,6,5,0,1,2,11,0,0
7040421301,3,1,0,1,4,4,0,0
7040421302,0,6,0,1,4,6,0,0
7040421303,3,1,0,1,4,4,0,0
7040421304,0,5,0,1,5,5,0,0
7040421305,8,2,0,1,8,10,0,0
7040421306,0,12,0,1,9,12,0,0
7040421401,0,13,0,1,11,13,4,1
7040421402,0,20,0,1,14,20,0,0
7040421403,1,7,0,1,6,8,0,0
7040421404,5,0,0,1,5,5,0,0
7040421405,0,6,0,1,3,6,0,0
7040421406,5,1,0,1,4,6,0,0
7040421407,3,15,0,1,15,18,0,0
7040421408,7,4,0,1,3,11,0,0
7040421409,7,5,0,1,8,12,0,0
7040421501,12,6,0,1,12,18,10,1
7040421502,3,13,0,1,14,16,0,0
7040421503,0,21,0,1,18,21,49,7
7040421504,4,15,0,1,15,19,0,0
7040421601,2,4,0,1,5,6,0,0
7040421602,0,17,0,1,12,17,0,0
7040421603,9,4,0,1,10,13,3,1
7040421604,8,3,0,1,11,11,10,1
7040421605,0,19,0,1,19,19,0,0
7040421606,11,0,0,1,9,11,0,0
7040421607,2,19,0,1,19,21,0,0
7040421608,13,2,0,1,13,15,11,1
7040421609,9,12,0,1,14,21,0,0
7040421610,15,7,0,1,21,22,0,0
7040421611,0,24,0,1,20,24,0,0
7040421701,6,2,0,1,7,8,0,0
7040421702,0,14,0,1,14,14,0,0
7040421703,0,16,0,1,15,16,0,0
7040421704,3,12,0,1,13,15,0,0
7040421801,4,9,0,1,12,13,0,0
7040421802,2,9,0,0,8,11,0,0
7040421803,0,15,0,1,14,15,0,0
7040421804,7,2,0,0,3,9,0,0
7040421805,0,14,0,1,14,14,0,0
7040421806,11,3,0,1,14,14,0,0
7040421807,0,19,0,0,17,19,20,3
7040421901,1,2,0,1,3,3,0,0
7040421902,0,5,0,1,5,5,3,1
7040421903,3,3,0,1,4,6,14,2
7040421904,0,6,0,1,6,6,0,0
7040421905,8,3,0,1,11,11,0,0
7040421906,0,13,0,1,10,13,0,0
7040421907,4,1,0,1,4,5,0,0
7040421908,1,4,0,1,5,5,0,0
7040421909,3,2,0,1,4,5,58,4
7040421910,0,5,0,1,5,5,0,0
7040421911,5,0,0,1,5,5,32,2
7040421912,0,8,0,1,8,8,0,0
7040421913,3,3,0,1,6,6,0,0
7040422001,4,8,0,1,10,12,0,0
7040422002,0,17,0,1,13,17,0,0
7040422003,5,5,0,1,5,10,0,0
7040422004,1,14,0,1,11,15,0,0
7040422005,0,10,0,1,9,10,0,0
7040422006,5,6,0,1,11,11,40,1
7040422101,1,16,0,1,14,17,0,0
7040422102,3,5,0,1,5,8,0,0
7040422103,1,2,0,1,3,3,0,0
7040422104,0,5,0,1,4,5,0,0
7040422106,3,8,0,1,9,11,0,0
7040422202,2,11,0,1,12,13,87,8
7040422203,2,6,0,1,8,8,0,0
7040422204,1,10,0,1,11,11,0,0
7040422205,1,4,0,1,3,5,0,0
7040422206,0,5,0,1,4,5,0,0
7040422301,8,4,0,1,10,12,0,0
7040422302,0,13,0,1,13,13,0,0
7040422303,1,4,0,1,5,5,0,0
7040422304,0,4,0,1,4,4,0,0
7040422305,2,4,0,1,1,6,39,5
7040422306,0,6,0,1,6,6,0,0
7040422401,6,1,0,1,5,7,0,0
7040422402,4,4,0,1,7,8,0,0
7040422403,1,5,0,1,6,6,138,6
7040422404,0,11,0,1,9,11,0,0
7040422405,0,11,0,1,11,11,0,0
7040422406,0,8,0,1,8,8,145,7
7040422501,1,7,0,1,6,8,0,0
7040422502,1,4,0,1,5,5,1,1
7040422503,0,5,0,1,4,5,0,0
7040422601,1,7,0,1,3,8,0,0
7040422602,0,16,0,1,16,16,0,0
7040422603,6,8,0,1,11,14,0,0
7040422604,0,5,0,1,4,5,14,1
7040422605,5,12,0,1,15,17,10,2
7040422606,0,13,0,1,13,13,0,0
7040422607,5,6,0,1,9,11,0,0
7040422608,0,15,0,1,13,15,0,0
7040422609,2,3,0,1,3,5,0,0
7040422701,2,7,0,0,7,9,0,0
7040422702,0,12,0,1,12,12,17,5
7040422703,0,13,0,1,13,13,0,0
7040422704,4,4,0,1,7,8,0,0
7040422705,0,19,0,1,16,19,12,1
7040422802,4,7,0,1,8,11,0,0
7040422901,0,5,0,1,4,5,50,4
7040422902,1,5,0,1,5,6,0,0
7040422903,0,5,0,1,4,5,48,4
7040422904,3,8,0,1,11,11,0,0
7040422905,0,11,0,1,11,11,0,0
7040422906,0,12,0,1,8,12,0,0
7040422907,1,10,0,1,8,11,0,0
7040422909,0,5,0,1,4,5,0,0
7040422910,1,4,0,1,3,5,0,0
7040422911,1,9,0,1,5,10,0,0
7040423001,2,11,0,1,11,13,5,1
7040423002,5,7,0,1,10,12,15,1
7040423003,0,16,0,1,16,16,2,1
7040423004,3,5,0,0,6,8,15,3
7040423005,0,12,0,1,11,12,45,5
7040423101,0,6,0,1,5,6,0,0
7040423102,0,7,0,1,7,7,0,0
7040423103,2,3,0,1,0,5,0,0
7040423104,1,6,0,0,4,7,0,0
7040423105,0,11,0,1,10,11,0,0
7040423106,0,11,0,1,10,11,40,6
7040423201,2,9,0,1,7,11,45,4
7040423202,0,13,0,1,11,13,0,0
7040423204,0,5,0,1,4,5,0,0
7040423205,2,3,0,1,4,5,0,0
7040423206,0,5,0,1,5,5,29,5
7040423207,3,2,0,1,2,5,0,0
7040423301,4,7,0,1,5,11,0,0
7040423302,2,1,0,1,0,3,0,0
7040423303,0,10,0,1,8,10,25,1
7040423401,4,1,0,1,5,5,0,0
7040423402,2,2,0,1,4,4,0,0
7040423403,2,3,0,1,5,5,30,1
7040423404,2,6,0,1,8,8,24,1
7040423405,0,8,0,1,7,8,0,0
7040423406,0,8,0,1,7,8,0,0
7040423501,0,11,0,1,9,11,0,0
7040423502,5,5,0,1,9,10,0,0
7040423503,0,11,0,1,11,11,0,0
7040423504,2,3,0,1,3,5,0,0
7040423505,0,5,0,1,5,5,120,4
7040423506,21,10,0,1,19,31,0,0
7040423507,1,26,0,0,24,27,2147,20
7040423601,10,3,0,1,12,13,0,0
7040423602,0,18,0,1,16,18,0,0
7040423603,8,7,0,1,3,15,0,0
7040423606,0,13,0,1,9,13,0,0
7040423607,0,5,0,1,4,5,0,0
7040423608,2,2,0,1,1,4,0,0
7040423609,0,5,0,1,5,5,0,0
7040423610,1,3,0,1,4,4,120,2
7040423701,1,6,0,1,7,7,0,0
7040423702,0,8,0,1,8,8,10,1
7040423703,0,5,0,1,4,5,0,0
7040423704,3,2,0,1,2,5,0,0
7040423705,0,7,0,1,6,7,0,0
7040423801,0,5,0,1,5,5,60,5
7040423802,3,2,0,1,2,5,0,0
7040423803,1,6,0,1,7,7,10,2
7040423804,3,5,0,1,8,8,203,5
7040423805,0,6,0,1,4,6,0,0
7040423806,4,14,0,1,13,18,0,0
7040423901,0,23,0,1,23,23,60,3
7040423902,8,9,0,1,14,17,0,0
7040423903,0,18,0,1,18,18,136,17
7040522201,0,2,0,1,2,2,0,0
7040522901,0,8,0,1,8,8,0,0
7040523301,0,15,0,1,15,15,60,1
7040523401,0,2,0,1,2,2,5,1
7040523402,1,3,0,1,3,4,0,0
7040523501,2,8,0,0,7,10,0,0
7040523701,2,1,0,1,1,3,0,0
7040523702,0,8,0,0,7,8,0,0
7040523703,0,5,0,1,3,5,2,1
7040523704,0,4,0,1,4,4,0,0
7040620901,0,7,0,1,6,7,0,0
7040620902,0,15,0,1,15,15,0,0
7040621001,0,6,0,1,6,6,0,0
7040621002,1,14,0,1,14,15,0,0
7040621201,2,5,0,1,7,7,70,7
7040621202,0,6,0,1,6,6,0,0
7040621203,1,4,0,1,4,5,0,0
7040621204,1,4,0,1,5,5,0,0
7040621205,0,7,0,1,7,7,0,0
7040621206,0,5,0,1,5,5,0,0
7040621207,1,5,0,1,5,6,0,0
7040621208,1,4,0,1,5,5,0,0
7040621210,0,3,0,1,2,3,12,2
7040621401,0,5,0,1,4,5,0,0
7040621402,4,4,0,1,0,8,0,0
7040621501,1,5,0,1,4,6,0,0
7040621502,1,6,0,1,6,7,0,0
7040621503,0,5,0,1,5,5,3,1
7040621601,4,3,0,1,6,7,0,0
7040621602,0,10,0,1,10,10,150,10
7040621603,2,4,0,1,5,6,0,0
7040621604,1,8,0,1,8,9,0,0
7040621605,1,4,0,1,5,5,0,0
7040621606,1,8,0,1,9,9,0,0
7040621607,0,5,0,1,2,5,0,0
7040621608,4,2,0,1,6,6,0,0
7040621609,0,6,0,1,0,6,0,0
7040621610,0,6,0,1,6,6,0,0
7040621701,0,5,0,1,5,5,0,0
7040621702,0,6,0,1,1,6,0,0
7040621703,0,5,0,1,5,5,0,0
7040621801,0,6,0,1,4,6,0,0
7040621802,0,5,0,1,0,5,0,0
7040621803,0,5,0,1,5,5,5,1
7040621804,0,11,0,1,8,11,0,0
7040621805,0,5,0,1,3,5,0,0
7040621806,1,4,0,1,5,5,0,0
7040621807,0,5,0,1,3,5,0,0
7040621901,1,6,0,1,2,7,0,0
7040621902,0,7,0,1,5,7,0,0
7040621903,0,5,0,1,5,5,0,0
7040621904,2,6,0,1,8,8,0,0
7040621905,0,12,0,1,12,12,0,0
7040621906,0,5,0,1,5,5,0,0
7040621907,3,4,0,1,6,7,0,0
7040621908,0,7,0,1,7,7,0,0
7040622101,0,5,0,1,5,5,0,0
7040622102,1,4,0,1,5,5,0,0
7040622201,1,4,0,1,5,5,0,0
7040622202,0,7,0,1,7,7,0,0
7040622203,0,3,0,1,3,3,66,3
7040622204,0,6,0,1,6,6,150,6
7040622205,0,5,0,1,5,5,0,0
7040622206,0,5,0,1,5,5,0,0
7040622301,3,2,0,1,0,5,0,0
7040622302,0,10,0,1,10,10,0,0
7040622303,0,10,0,1,6,10,0,0
7040622304,0,5,0,1,5,5,0,0
7040622305,2,3,0,1,5,5,0,0
7040622306,2,4,0,1,5,6,0,0
7040622307,1,4,0,1,5,5,0,0
7040622308,0,5,0,1,5,5,0,0
7040622401,0,7,0,1,3,7,0,0
7040622402,0,6,0,1,5,6,0,0
7040622403,0,7,0,1,6,7,0,0
7040622501,0,5,0,1,5,5,0,0
7040622502,1,4,0,1,4,5,0,0
7040622601,0,9,0,0,9,9,70,9
7040622602,4,21,0,1,24,25,0,0
7040622702,1,4,0,1,4,5,0,0
7040622703,0,6,0,1,3,6,0,0
7040622705,1,4,0,1,5,5,0,0
7040622801,0,14,0,1,12,14,0,0
7040622901,1,16,0,1,16,17,0,0
7040622902,0,12,0,1,12,12,0,0
7040623001,1,4,0,1,5,5,0,0
7040623002,0,5,0,1,5,5,0,0
7040623003,0,5,0,1,5,5,0,0
7040623101,0,7,0,1,7,7,0,0
7040623102,0,5,0,1,5,5,0,0
7040623103,0,5,0,1,3,5,0,0
7040623201,0,5,0,1,3,5,0,0
7040623202,0,6,0,1,6,6,0,0
7040623203,1,4,0,1,4,5,0,0
7040623204,1,4,0,1,3,5,0,0
7040623205,1,5,0,1,1,6,0,0
7040623206,0,5,0,1,5,5,0,0
7040623207,0,14,0,1,11,14,0,0
7040623208,0,5,0,1,3,5,0,0
7040623209,0,5,0,1,5,5,0,0
7040623210,0,4,0,1,3,4,0,0
7040623211,0,5,0,1,3,5,0,0
7040623212,1,4,0,1,5,5,0,0
7040623301,2,8,0,1,10,10,51,9
